date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
11/15/99,NA,bonrip,10a,594,595,m,NA,1600,146,NA,599,55,population
11/15/99,NA,bonrip,10b,627,628,f,NA,2070,147,NA,616,55,population
11/15/99,NA,bonrip,10d,114,115,m,NA,1520,142,NA,45,55,population
11/15/99,NA,bonrip,10e,520,521,m,NA,1490,146,NA,561,55,population
11/15/99,NA,bonrip,2a,586,587,m,NA,1485,135,NA,595,55,population
11/15/99,NA,bonrip,2b,649,648,f,NA,1780,143,NA,628,55,population
11/15/99,NA,bonrip,2c,663,662,m,NA,1670,143,NA,635,55,population
11/15/99,NA,bonrip,2e,98,99,m,NA,1500,139,NA,720,55,population
11/15/99,NA,bonrip,3d,441,442,m,NA,1310,139,NA,526,55,population
11/15/99,NA,bonrip,4a,686,687,f,NA,1740,127,NA,647,55,population
11/15/99,NA,bonrip,4e,471,472,f,NA,1120,138,NA,942,55,population
11/15/99,NA,bonrip,5a,682,683,m,NA,1350,135,NA,645,55,population
11/15/99,NA,bonrip,5b,684,685,f,NA,1560,144,NA,646,55,population
11/15/99,NA,bonrip,7b,623,624,m,NA,1770,149,NA,614,55,population
11/15/99,NA,bonrip,7c,647,650,m,NA,1640,148,NA,627,55,population
11/15/99,NA,bonrip,8c,544,545,f,NA,1550,150,NA,574,55,population
11/15/99,NA,bonrip,9a,617,618,f,j,1350,140,NA,611,55,population
11/15/99,NA,bonrip,9d,664,665,m,NA,790,150,NA,636,55,population
6/8/00,NA,bonrip,2d,729,730,m,a,1230,140,NA,655,56,population
6/9/00,NA,bonrip,1b,732,731,m,a,1290,131,NA,656,56,population
6/9/00,NA,bonrip,5a,735,734,m,a,1420,140,NA,657,56,population
6/10/00,NA,bonrip,2c,732,731,m,a,1260,134,NA,656,56,population
6/10/00,NA,bonrip,7b,690,691,f,a,1960,135,NA,650,56,population
6/11/00,NA,bonrip,1c,695,694,f,a,1270,135,NA,652,56,population
6/11/00,NA,bonrip,6b,96,97,f,a,970,137,NA,719,56,population
6/12/00,NA,bonrip,8e,522,523,f,a,1120,136,NA,562,56,population
8/2/00,NA,bonrip,1c,768,769,f,a,1030,145,NA,664,57,population
8/2/00,NA,bonrip,2e,770,771,m,a,1620,NA,NA,665,57,population
8/2/00,NA,bonrip,3b,772,773,m,j,630,142,NA,666,57,population
8/2/00,NA,bonrip,4a,510,511,f,a,1860,138,NA,556,57,population
8/2/00,NA,bonrip,4c,784,785,f,j,830,145,NA,673,57,population
8/2/00,NA,bonrip,4e,82,83,f,a,1635,138,NA,685,57,population
8/2/00,NA,bonrip,6a,774,775,m,j,470,138,NA,667,57,population
8/2/00,NA,bonrip,6b,776,777,m,a,1620,132,NA,668,57,population
8/2/00,NA,bonrip,7a,786,787,m,j,1160,145,NA,674,57,population
8/2/00,NA,bonrip,7a,778,779,m,j,460,138,NA,669,57,population
8/3/00,NA,bonrip,10b,820,821,m,j,1200,145,NA,686,57,population
8/3/00,NA,bonrip,10c,818,819,m,j,510,NA,NA,684,57,population
8/3/00,NA,bonrip,1a,801,802,f,j,1090,139,NA,676,57,population
8/3/00,NA,bonrip,1c,803,804,f,j,530,147,NA,677,57,population
8/3/00,NA,bonrip,2d,695,694,f,a,1570,145,NA,652,57,population
8/3/00,NA,bonrip,2e,805,806,f,a,1150,NA,NA,678,57,population
8/3/00,NA,bonrip,3b,808,809,f,j,640,NA,NA,679,57,population
8/3/00,NA,bonrip,3d,471,807,f,a,1505,143,NA,942,57,population
8/3/00,NA,bonrip,4a,810,811,m,j,670,142,NA,680,57,population
8/3/00,NA,bonrip,5d,814,815,f,j,740,142,NA,682,57,population
8/3/00,NA,bonrip,6c,812,813,f,j,400,NA,NA,681,57,population
8/3/00,NA,bonrip,7b,690,691,f,a,1880,138,NA,650,57,population
8/3/00,NA,bonrip,9a,816,817,m,j,570,141,NA,683,57,population
8/4/00,NA,bonrip,10a,840,841,f,a,1520,NA,NA,697,57,population
8/4/00,NA,bonrip,1c,631,632,f,a,1645,145,NA,619,57,population
8/4/00,NA,bonrip,2e,805,806,f,a,1215,148,NA,678,57,population
8/4/00,NA,bonrip,3b,772,773,m,j,660,NA,NA,666,57,population
8/4/00,NA,bonrip,3c,801,802,f,j,1120,139,NA,676,57,population
8/4/00,NA,bonrip,4a,586,587,m,a,1600,145,NA,595,57,population
8/4/00,NA,bonrip,4c,510,511,f,a,1690,138,NA,556,57,population
8/4/00,NA,bonrip,4e,830,831,f,a,NA,145,NA,691,57,population
8/4/00,NA,bonrip,5a,684,685,f,a,1640,140,NA,646,57,population
8/4/00,NA,bonrip,5b,774,775,m,j,520,NA,NA,667,57,population
8/4/00,NA,bonrip,6d,690,691,f,a,1770,NA,NA,650,57,population
8/4/00,NA,bonrip,7b,834,835,m,j,580,148,NA,693,57,population
8/4/00,NA,bonrip,7c,832,833,f,j,520,148,NA,692,57,population
8/5/00,NA,bonrip,10a,846,847,f,a,1250,131,NA,700,57,population
8/5/00,NA,bonrip,10c,627,628,f,a,1890,145,NA,616,57,population
8/5/00,NA,bonrip,1c,842,843,m,j,1110,139,NA,698,57,population
8/5/00,NA,bonrip,1e,631,632,f,a,1630,135,NA,619,57,population
8/5/00,NA,bonrip,2b,801,802,f,j,1100,NA,NA,676,57,population
8/5/00,NA,bonrip,2e,805,806,f,a,1240,148,NA,678,57,population
8/5/00,NA,bonrip,4b,808,809,f,j,700,147,NA,679,57,population
8/5/00,NA,bonrip,5c,510,511,f,a,1610,85,NA,556,57,population
8/5/00,NA,bonrip,6a,786,787,m,j,1190,145,NA,674,57,population
8/5/00,NA,bonrip,6b,832,833,f,j,550,NA,NA,692,57,population
8/5/00,NA,bonrip,6d,814,815,f,j,855,145,NA,682,57,population
8/5/00,NA,bonrip,6e,510,511,f,a,1630,94,NA,556,57,population
8/5/00,NA,bonrip,8a,844,845,m,j,560,138,NA,699,57,population
8/6/00,NA,bonrip,1e,858,859,f,a,1630,135,NA,706,57,population
8/6/00,NA,bonrip,2a,801,802,f,j,1060,142,NA,676,57,population
8/6/00,NA,bonrip,2b,856,857,m,j,650,146,NA,705,57,population
8/6/00,NA,bonrip,3b,860,861,f,j,450,146,NA,708,57,population
8/6/00,NA,bonrip,3d,805,806,f,a,1260,134,NA,678,57,population
8/6/00,NA,bonrip,4a,862,863,m,j,610,135,NA,709,57,population
8/6/00,NA,bonrip,4d,471,807,f,a,1490,142,NA,942,57,population
8/6/00,NA,bonrip,5a,786,787,m,j,1170,NA,NA,674,57,population
8/6/00,NA,bonrip,5d,510,511,f,a,1600,145,NA,556,57,population
8/6/00,NA,bonrip,6d,510,511,f,a,1700,147,NA,556,57,population
8/6/00,NA,bonrip,7a,786,787,m,j,1220,139,NA,674,57,population
8/6/00,NA,bonrip,7b,690,691,f,a,1590,145,NA,650,57,population
10/28/00,NA,bonrip,1c,805,806,f,a,1670,93,NA,678,58,population
10/28/00,NA,bonrip,8a,1002,1003,f,a,1440,134,NA,2,58,population
10/28/00,NA,bonrip,8e,560,561,f,a,2000,147,NA,582,58,population
10/28/00,NA,bonrip,9d,1004,1005,m,j,1260,137,NA,3,58,population
10/29/00,NA,bonrip,10a,594,595,m,a,1740,128,NA,599,58,population
10/29/00,NA,bonrip,10c,627,628,f,a,1980,128,NA,616,58,population
10/29/00,NA,bonrip,1d,805,806,f,a,1545,139,NA,678,58,population
10/29/00,NA,bonrip,1e,770,771,m,a,1720,90,NA,665,58,population
10/29/00,NA,bonrip,2e,631,632,f,a,1840,100,NA,619,58,population
10/29/00,NA,bonrip,3b,586,587,m,a,1620,137,NA,595,58,population
10/29/00,NA,bonrip,3d,82,83,f,a,1640,146,NA,685,58,population
10/29/00,NA,bonrip,3e,1013,1014,m,a,1560,NA,NA,7,58,population
10/29/00,NA,bonrip,4b,684,685,f,a,1600,100,NA,646,58,population
10/29/00,NA,bonrip,4c,1015,1016,m,j,1280,115,NA,8,58,population
10/29/00,NA,bonrip,5b,686,687,f,a,1650,94,NA,647,58,population
10/29/00,NA,bonrip,5d,1017,1018,m,a,1460,141,NA,9,58,population
10/29/00,NA,bonrip,6d,491,733,f,a,2140,140,NA,943,58,population
10/29/00,NA,bonrip,7a,1019,1020,m,j,1240,137,NA,10,58,population
10/29/00,NA,bonrip,7c,1021,1022,m,j,1500,145,NA,12,58,population
10/29/00,NA,bonrip,7d,560,561,f,a,1960,99,NA,582,58,population
10/29/00,NA,bonrip,9d,846,847,f,a,1570,143,NA,700,58,population
10/30/00,NA,bonrip,10a,840,841,f,a,1490,101,NA,697,58,population
10/30/00,NA,bonrip,10b,594,595,m,a,1710,130,NA,599,58,population
10/30/00,NA,bonrip,10d,627,628,f,a,1920,127,NA,616,58,population
10/30/00,NA,bonrip,1d,805,806,f,a,1600,128,NA,678,58,population
10/30/00,NA,bonrip,2e,770,771,m,a,1720,92,NA,665,58,population
10/30/00,NA,bonrip,3b,1029,1030,m,j,1300,141,NA,16,58,population
10/30/00,NA,bonrip,3c,662,663,m,a,1680,129,NA,634,58,population
10/30/00,NA,bonrip,4b,686,687,f,a,1520,94,NA,647,58,population
10/30/00,NA,bonrip,4e,1013,1014,m,j,1480,143,NA,7,58,population
10/30/00,NA,bonrip,5c,684,685,f,a,1510,84,NA,646,58,population
10/30/00,NA,bonrip,6e,1017,1018,m,a,1430,141,NA,9,58,population
10/30/00,NA,bonrip,7d,491,733,f,a,1890,141,NA,943,58,population
10/30/00,NA,bonrip,8a,1031,1032,f,a,1580,135,NA,18,58,population
10/30/00,NA,bonrip,8d,560,561,f,a,1990,100,NA,582,58,population
10/30/00,NA,bonrip,9a,846,847,f,a,1480,89,NA,700,58,population
11/1/00,NA,bonrip,10a,1050,1051,m,a,1620,131,NA,28,58,population
11/1/00,NA,bonrip,10b,594,595,m,a,1620,128,NA,599,58,population
11/1/00,NA,bonrip,10c,1048,1049,f,a,1460,143,NA,27,58,population
11/1/00,NA,bonrip,1b,82,83,f,a,1635,137,NA,685,58,population
11/1/00,NA,bonrip,1c,805,806,f,a,1555,99,NA,678,58,population
11/1/00,NA,bonrip,1e,627,628,f,a,1920,128,NA,616,58,population
11/1/00,NA,bonrip,2c,443,444,m,a,1855,145,NA,527,58,population
11/1/00,NA,bonrip,2d,662,663,m,a,1585,131,NA,634,58,population
11/1/00,NA,bonrip,3a,686,687,f,a,1605,135,NA,647,58,population
11/1/00,NA,bonrip,3b,678,679,m,a,1635,96,NA,641,58,population
11/1/00,NA,bonrip,4e,1013,1014,m,a,1295,140,NA,7,58,population
11/1/00,NA,bonrip,5c,586,587,m,a,1560,90,NA,595,58,population
11/1/00,NA,bonrip,5d,458,459,f,a,2050,143,NA,534,58,population
11/1/00,NA,bonrip,5e,1015,1016,m,NA,NA,134,NA,8,58,population
11/1/00,NA,bonrip,6b,460,461,m,a,1560,133,NA,535,58,population
11/1/00,NA,bonrip,6c,491,733,f,a,1840,139,NA,943,58,population
11/1/00,NA,bonrip,6d,1017,1018,m,a,1380,132,NA,9,58,population
11/1/00,NA,bonrip,6e,684,685,f,a,1545,110,NA,646,58,population
11/1/00,NA,bonrip,7a,1021,1022,m,a,1430,133,NA,12,58,population
11/1/00,NA,bonrip,7b,1031,1032,f,a,1630,139,NA,18,58,population
11/1/00,NA,bonrip,7d,560,561,f,a,1950,88,NA,582,58,population
11/1/00,NA,bonrip,8a,1002,1003,f,a,1380,135,NA,2,58,population
11/1/00,NA,bonrip,9a,846,847,f,a,1470,100,NA,700,58,population
11/2/00,NA,bonrip,10b,627,628,f,NA,NA,NA,NA,616,58,population
11/2/00,NA,bonrip,2a,662,663,m,NA,NA,NA,NA,634,58,population
11/2/00,NA,bonrip,2b,1056,1057,f,a,1370,142,NA,31,58,population
11/2/00,NA,bonrip,2d,805,806,f,NA,NA,NA,NA,678,58,population
11/2/00,NA,bonrip,3b,1013,1014,m,NA,NA,NA,NA,7,58,population
11/2/00,NA,bonrip,4a,686,687,f,NA,NA,NA,NA,647,58,population
11/2/00,NA,bonrip,4c,586,587,m,NA,NA,NA,NA,595,58,population
11/2/00,NA,bonrip,4e,82,83,f,NA,NA,NA,NA,685,58,population
11/2/00,NA,bonrip,5b,684,685,f,NA,NA,NA,NA,646,58,population
11/2/00,NA,bonrip,6c,460,461,m,NA,NA,NA,NA,535,58,population
11/2/00,NA,bonrip,7a,560,561,f,NA,NA,NA,NA,582,58,population
11/2/00,NA,bonrip,7b,1058,1060,m,a,1660,135,NA,32,58,population
11/2/00,NA,bonrip,7d,1021,1022,m,NA,NA,NA,NA,12,58,population
11/2/00,NA,bonrip,7e,491,733,f,NA,NA,NA,NA,943,58,population
11/2/00,NA,bonrip,8e,846,847,f,NA,NA,NA,NA,700,58,population
11/2/00,NA,bonrip,9a,594,595,m,NA,NA,NA,NA,599,58,population
3/11/01,NA,bonrip,10b,594,595,m,a,1620,142,NA,599,59,population
3/11/01,NA,bonrip,1b,82,83,f,a,1500,145,NA,685,59,population
3/11/01,NA,bonrip,2c,586,587,m,a,1460,139,NA,595,59,population
3/11/01,NA,bonrip,2e,770,771,m,a,1590,145,NA,665,59,population
3/11/01,NA,bonrip,3c,679,678,m,a,1490,142,NA,642,59,population
3/12/01,NA,bonrip,1e,631,632,f,a,1770,134,NA,619,59,population
3/12/01,NA,bonrip,2c,82,83,f,a,1435,145,NA,685,59,population
3/12/01,NA,bonrip,3b,662,663,m,a,1570,147,NA,634,59,population
3/12/01,NA,bonrip,3e,770,771,m,a,1590,145,NA,665,59,population
3/12/01,NA,bonrip,4c,679,678,m,a,1425,145,NA,642,59,population
3/12/01,NA,bonrip,5d,586,587,m,a,1395,139,NA,595,59,population
3/13/01,NA,bonrip,2b,662,663,m,a,1530,142,NA,634,59,population
3/13/01,NA,bonrip,2e,770,771,m,a,1560,148,NA,665,59,population
3/13/01,NA,bonrip,3b,1082,1083,f,a,1470,148,NA,36,59,population
3/13/01,NA,bonrip,3d,82,83,f,a,1500,145,NA,685,59,population
3/13/01,NA,bonrip,4c,679,678,m,a,1370,141,NA,642,59,population
3/13/01,NA,bonrip,4d,586,587,m,a,1380,139,NA,595,59,population
3/13/01,NA,bonrip,7c,627,628,f,a,1960,148,NA,616,59,population
3/13/01,NA,bonrip,8c,594,595,m,a,1640,147,NA,599,59,population
3/14/01,NA,bonrip,10c,594,595,m,NA,1620,NA,NA,599,59,population
3/14/01,NA,bonrip,1d,631,632,f,NA,NA,NA,NA,619,59,population
3/14/01,NA,bonrip,1e,770,771,m,NA,NA,NA,NA,665,59,population
3/14/01,NA,bonrip,3b,679,678,m,NA,NA,NA,NA,642,59,population
3/14/01,NA,bonrip,3d,1082,1083,f,NA,NA,NA,NA,36,59,population
3/14/01,NA,bonrip,4d,662,663,m,NA,NA,NA,NA,634,59,population
3/14/01,NA,bonrip,5d,586,587,m,NA,1380,NA,NA,595,59,population
3/14/01,NA,bonrip,9d,627,628,f,a,1830,148,NA,616,59,population
6/19/01,NA,bonrip,1c,805,806,f,a,1700,104,NA,678,60,population
6/19/01,NA,bonrip,6b,560,561,f,a,2365,104,NA,582,60,population
6/19/01,NA,bonrip,6d,586,587,m,a,1440,134,NA,595,60,population
6/20/01,NA,bonrip,1b,770,771,m,a,1470,118,NA,665,60,population
6/21/01,NA,bonrip,1b,805,806,f,a,1690,131,NA,678,60,population
6/21/01,NA,bonrip,5a,1092,1093,f,j,400,111,NA,40,60,population
6/22/01,NA,bonrip,1c,770,771,m,a,1410,135,NA,665,60,population
6/22/01,NA,bonrip,4b,1092,1093,f,j,420,133,NA,40,60,population
6/22/01,NA,bonrip,4b,679,678,m,a,1470,70,NA,642,60,population
8/1/01,NA,bonrip,1a,1137,1139,f,a,1610,135,NA,44,61,population
8/1/01,NA,bonrip,1b,1162,1163,m,a,1560,132,NA,57,61,population
8/1/01,NA,bonrip,1d,1166,1167,m,j,990,NA,NA,59,61,population
8/1/01,NA,bonrip,1e,627,628,f,a,1940,141,NA,616,61,population
8/1/01,NA,bonrip,2a,1137,1139,f,a,1570,104,NA,44,61,population
8/1/01,NA,bonrip,2b,770,771,m,a,1570,125,NA,665,61,population
8/1/01,NA,bonrip,2b,1137,1139,f,a,1670,110,NA,44,61,population
8/1/01,NA,bonrip,2b,1137,1139,f,a,1610,111,NA,44,61,population
8/1/01,NA,bonrip,3a,1164,1165,f,j,740,133,NA,58,61,population
8/1/01,NA,bonrip,3d,1147,1148,f,j,1200,110,NA,49,61,population
8/1/01,NA,bonrip,4b,1144,1145,m,j,710,NA,NA,48,61,population
8/1/01,NA,bonrip,4c,1137,1139,f,a,1660,134,NA,44,61,population
8/1/01,NA,bonrip,4d,1092,1093,f,j,1200,NA,NA,40,61,population
8/1/01,NA,bonrip,5b,1142,1143,m,j,1220,141,NA,47,61,population
8/1/01,NA,bonrip,6b,1155,1156,m,a,1130,130,NA,53,61,population
8/1/01,NA,bonrip,6b,1168,1169,f,j,650,132,NA,60,61,population
8/1/01,NA,bonrip,6c,1149,1150,m,a,730,132,NA,50,61,population
8/1/01,NA,bonrip,6d,1147,1148,f,j,1110,142,NA,49,61,population
8/1/01,NA,bonrip,8e,1151,1152,m,j,870,138,NA,51,61,population
8/1/01,NA,bonrip,9b,1158,1159,m,j,990,131,NA,54,61,population
10/30/01,NA,bonrip,1c,770,771,m,a,1690,151,NA,665,62,population
10/30/01,NA,bonrip,3d,1201,1202,f,a,1540,138,NA,63,62,population
10/30/01,NA,bonrip,7e,1142,1143,m,j,1540,145,NA,47,62,population
10/31/01,NA,bonrip,4e,770,771,m,a,1640,151,NA,665,62,population
11/2/01,NA,bonrip,7e,1201,1202,f,a,1410,143,NA,63,62,population
3/5/02,NA,bonrip,4a,1201,1202,f,NA,1540,139,NA,63,63,population
3/6/02,NA,bonrip,1c,770,771,m,NA,1530,146,NA,665,63,population
3/6/02,NA,bonrip,5c,1201,1202,f,NA,1510,138,NA,63,63,population
3/6/02,NA,bonrip,7d,1060,1058,m,NA,1560,131,NA,34,63,population
3/7/02,NA,bonrip,1e,770,771,m,NA,1450,146,NA,665,63,population
3/7/02,NA,bonrip,4c,1201,1202,f,NA,1480,138,NA,63,63,population
3/7/02,NA,bonrip,6b,1060,1058,m,NA,1520,135,NA,34,63,population
3/7/02,NA,bonrip,9a,1142,1143,m,NA,1610,146,NA,47,63,population
3/8/02,NA,bonrip,1e,770,771,m,NA,1560,146,NA,665,63,population
3/8/02,NA,bonrip,3d,663,662,m,NA,1620,136,NA,635,63,population
3/8/02,NA,bonrip,7d,1201,1202,f,NA,1450,139,NA,63,63,population
3/8/02,NA,bonrip,8c,1142,1143,m,NA,1560,146,NA,47,63,population
8/9/02,NA,bonrip,2c,1201,1202,f,NA,1380,NA,NA,63,64,population
8/9/02,NA,bonrip,5e,1217,1218,NA,NA,1175,NA,NA,69,64,population
8/9/02,NA,bonrip,6a,1323,1233,NA,NA,675,NA,NA,85,64,population
8/9/02,NA,bonrip,8a,1234,1235,f,NA,550,102,NA,77,64,population
11/22/02,NA,bonrip,6b,662,663,m,a,1430,140,NA,634,65,population
11/23/02,NA,bonrip,2c,662,663,m,a,1660,140,NA,634,65,population
11/24/02,NA,bonrip,2a,662,663,m,a,NA,140,NA,634,65,population
3/29/03,NA,bonrip,3d,1244,1245,f,NA,1300,142,NA,80,66,population
3/30/03,NA,bonrip,6e,1244,1245,f,NA,1300,142,NA,80,66,population
3/30/03,NA,bonrip,7d,662,663,m,NA,1600,137,NA,634,66,population
3/30/03,NA,bonrip,8e,1502,1503,m,NA,1300,136,NA,86,66,population
3/31/03,NA,bonrip,10c,1058,1060,m,NA,1475,135,NA,32,66,population
3/31/03,NA,bonrip,4c,1244,1245,f,NA,1300,142,NA,80,66,population
3/31/03,NA,bonrip,9a,1502,1503,m,NA,1300,136,NA,86,66,population
6/4/03,NA,bonrip,2b,1244,1245,f,NA,1450,140,NA,80,67,population
6/4/03,NA,bonrip,4d,1504,1505,m,NA,1200,131,NA,87,67,population
6/6/03,NA,bonrip,2a,1244,1245,f,NA,1450,140,NA,80,67,population
6/6/03,NA,bonrip,6b,1525,1526,f,NA,1675,134,NA,96,67,population
8/19/03,NA,bonrip,10c,1244,1245,f,NA,1450,141,NA,80,68,population
8/19/03,NA,bonrip,3a,1525,1526,f,a,1375,134,NA,96,68,population
8/19/03,NA,bonrip,4d,1507,1520,m,j,800,108,NA,89,68,population
8/19/03,NA,bonrip,6b,1510,1515,m,j,1250,134,NA,92,68,population
8/19/03,NA,bonrip,7a,1506,1511,f,j,1350,133,NA,88,68,population
8/19/03,NA,bonrip,9b,1508,1519,f,j,850,110,NA,90,68,population
8/20/03,NA,bonrip,3a,1525,1526,f,NA,1350,134,NA,96,68,population
8/20/03,NA,bonrip,3b,1244,1245,f,NA,1250,141,NA,80,68,population
8/20/03,NA,bonrip,4a,1509,1514,m,j,790,104,NA,91,68,population
8/20/03,NA,bonrip,5d,1244,1245,f,NA,1250,141,NA,80,68,population
8/20/03,NA,bonrip,6b,1250,1252,m,NA,NA,NA,escapee,81,68,population
8/20/03,NA,bonrip,6d,1234,1235,f,NA,1600,125,NA,77,68,population
8/20/03,NA,bonrip,7a,1502,1503,m,NA,1550,134,NA,86,68,population
8/20/03,NA,bonrip,8b,1508,1519,f,j,800,111,NA,90,68,population
8/20/03,NA,bonrip,9c,1523,1524,f,NA,1600,135,NA,95,68,population
8/21/03,NA,bonrip,10a,1634,1635,f,NA,1250,129,NA,106,68,population
8/21/03,NA,bonrip,10a,1630,1631,f,NA,1375,138,NA,104,68,population
8/21/03,NA,bonrip,2a,1507,1520,m,j,700,108,NA,89,68,population
8/21/03,NA,bonrip,5b,1239,1240,m,NA,1350,132,NA,79,68,population
8/21/03,NA,bonrip,5e,1244,1245,f,NA,1200,NA,mortality,80,68,population
8/21/03,NA,bonrip,6a,1506,1511,f,NA,NA,132,NA,88,68,population
8/21/03,NA,bonrip,6c,1234,1235,f,NA,1575,133,NA,77,68,population
8/21/03,NA,bonrip,8b,1250,1252,m,j,1175,131,NA,81,68,population
8/21/03,NA,bonrip,9c,1632,1633,m,j,1175,130,NA,105,68,population
8/22/03,NA,bonrip,10b,1630,1631,f,NA,1250,138,NA,104,68,population
8/22/03,NA,bonrip,2e,1638,1639,f,j,910,118,NA,108,68,population
8/22/03,NA,bonrip,4d,1636,1637,f,j,275,70,NA,107,68,population
8/22/03,NA,bonrip,5a,1525,1526,f,NA,1400,134,NA,96,68,population
8/22/03,NA,bonrip,6c,1502,1503,m,NA,1400,134,NA,86,68,population
8/22/03,NA,bonrip,7a,1509,1514,m,NA,800,104,NA,91,68,population
8/22/03,NA,bonrip,9e,1508,1519,f,j,750,111,NA,90,68,population
8/23/03,NA,bonrip,10b,1508,1519,f,j,775,111,NA,90,68,population
8/23/03,NA,bonrip,2b,1506,1511,f,NA,1325,132,NA,88,68,population
8/23/03,NA,bonrip,5a,1525,1526,f,NA,1400,135,NA,96,68,population
8/23/03,NA,bonrip,6a,1509,1514,m,NA,725,104,NA,91,68,population
8/23/03,NA,bonrip,6c,1250,1252,m,j,1125,131,NA,81,68,population
8/23/03,NA,bonrip,8c,1234,1235,f,NA,1575,133,NA,77,68,population
3/10/04,NA,bonrip,1b,1601,1602,f,NA,NA,130,NA,97,69,population
3/10/04,NA,bonrip,2e,1510,1515,m,NA,NA,128,NA,92,69,population
3/10/04,NA,bonrip,7d,1234,1235,f,NA,NA,133,NA,77,69,population
3/11/04,NA,bonrip,1e,1510,1515,m,NA,NA,129,NA,92,69,population
3/11/04,NA,bonrip,5a,1618,1619,f,NA,NA,124,NA,101,69,population
3/11/04,NA,bonrip,5d,1608,1615,f,NA,NA,135,NA,99,69,population
3/11/04,NA,bonrip,6e,1502,1503,m,NA,NA,138,NA,86,69,population
3/11/04,NA,bonrip,7a,1234,1235,f,NA,NA,133,NA,77,69,population
3/11/04,NA,bonrip,9b,1607,1616,m,NA,NA,134,NA,98,69,population
3/12/04,NA,bonrip,1a,1601,1602,f,NA,NA,131,NA,97,69,population
3/12/04,NA,bonrip,2e,1510,1515,m,NA,NA,128,NA,92,69,population
3/12/04,NA,bonrip,4d,1608,1615,f,NA,NA,135,NA,99,69,population
3/12/04,NA,bonrip,7e,1502,1503,m,NA,NA,138,NA,86,69,population
3/13/04,NA,bonrip,1a,1601,1602,f,NA,NA,131,NA,97,69,population
3/13/04,NA,bonrip,1e,1510,1515,m,NA,NA,128,NA,92,69,population
3/13/04,NA,bonrip,4d,1608,1615,f,NA,NA,135,NA,99,69,population
3/13/04,NA,bonrip,5e,1502,1503,m,NA,NA,138,NA,86,69,population
3/13/04,NA,bonrip,6c,1618,1619,f,NA,NA,124,NA,101,69,population
3/13/04,NA,bonrip,7a,1234,1235,f,NA,NA,133,NA,77,69,population
3/13/04,NA,bonrip,9b,1607,1616,m,NA,NA,134,NA,98,69,population
5/30/04,NA,bonrip,10c,1634,1635,f,NA,1800,135,NA,106,70,population
5/30/04,NA,bonrip,1e,1608,1615,f,NA,1800,131,NA,99,70,population
5/30/04,NA,bonrip,7a,1234,1235,f,NA,1950,133,NA,77,70,population
5/30/04,NA,bonrip,7d,1506,1511,f,NA,1850,133,NA,88,70,population
5/30/04,NA,bonrip,9a,1506,1511,f,NA,1850,133,NA,88,70,population
5/31/04,NA,bonrip,10e,1634,1635,f,NA,1800,135,NA,106,70,population
5/31/04,NA,bonrip,3d,1608,1615,f,NA,1800,131,NA,99,70,population
5/31/04,NA,bonrip,4d,1234,1235,f,NA,1950,133,NA,77,70,population
5/31/04,NA,bonrip,5c,1801,1802,m,NA,1400,133,NA,154,70,population
5/31/04,NA,bonrip,6a,1801,1802,m,NA,1400,133,NA,154,70,population
5/31/04,NA,bonrip,9c,1234,1235,f,NA,1950,133,NA,77,70,population
6/1/04,NA,bonrip,10b,1506,1511,f,NA,1850,133,NA,88,70,population
6/1/04,NA,bonrip,2d,1608,1615,f,NA,1800,131,NA,99,70,population
6/1/04,NA,bonrip,7a,1801,1802,m,NA,1850,133,NA,154,70,population
6/1/04,NA,bonrip,8b,1801,1802,m,NA,1400,133,NA,154,70,population
6/2/04,NA,bonrip,10b,1634,1635,f,NA,1800,135,NA,106,70,population
6/2/04,NA,bonrip,1b,1608,1615,f,NA,1850,131,NA,99,70,population
6/2/04,NA,bonrip,5d,1805,1806,m,NA,1350,131,NA,156,70,population
6/2/04,NA,bonrip,6a,1807,1808,m,NA,1950,136,NA,157,70,population
6/2/04,NA,bonrip,8a,1801,1802,m,NA,1850,133,NA,154,70,population
6/3/04,NA,bonrip,2b,1608,1615,f,NA,1850,132,NA,99,70,population
6/3/04,NA,bonrip,4c,1801,1802,m,NA,1400,133,NA,154,70,population
6/3/04,NA,bonrip,7a,1506,1511,f,NA,1800,133,NA,88,70,population
6/3/04,NA,bonrip,8b,1234,1235,f,NA,1850,133,NA,77,70,population
8/25/04,NA,bonrip,8b,1809,1810,f,NA,1450,139,NA,158,71,population
8/26/04,NA,bonrip,2e,1811,1812,f,NA,1380,133,NA,159,71,population
8/26/04,NA,bonrip,3c,1510,1515,m,NA,1450,133,NA,92,71,population
8/26/04,NA,bonrip,4d,1813,1814,m,j,450,98,NA,160,71,population
8/26/04,NA,bonrip,6a,1807,1808,m,NA,1275,136,NA,157,71,population
8/26/04,NA,bonrip,6b,1608,1615,f,NA,1610,135,NA,99,71,population
8/26/04,NA,bonrip,6c,1815,1816,f,NA,1425,138,NA,161,71,population
8/26/04,NA,bonrip,7a,1506,1511,f,NA,1665,139,NA,88,71,population
8/26/04,NA,bonrip,8c,1634,1635,f,NA,1600,134,NA,106,71,population
8/27/04,NA,bonrip,10a,1821,1822,f,NA,1410,145,NA,164,71,population
8/27/04,NA,bonrip,10d,1506,1511,f,NA,1650,139,NA,88,71,population
